geneId	chromosomeIndex	startPos	endPos	geneTypeIndex	cytobandIndices	tadIndices	geneName	cancerGene	rppaIds	batch	reactomePathwayIds	orientation
264354	3	15738805	15738878	9	131	573	MIR3134	0	.	86	.	-1
264355	19	33667978	33668061	9	752	3049	AC008738.2	0	.	86	.	1
264357	7	2566708	2566779	9	328	1413	MIR4648	0	.	86	.	1
264358	1	212250955	212251027	9	55	239	MIR3122	0	.	86	.	1
264359	17	16569421	16570432	7	703	2842	NEK4P2	0	.	86	.	-1
264362	4	137628333	137628416	9	220	939	AC093875.1	0	.	86	.	-1
264364	17	56160776	56172897	5	713	2889	DYNLL2	0	.	86	68877;139910;141444;1632852;2132295;2467813;2500257;3371497;5620924;5663220;6807878;6811436	1
264366	23	86740882	86740963	9	836	3398	Z95400.1	0	.	86	.	-1
264370	2	12877493	12877570	9	67	292	MIR3125	0	.	86	.	1
264371	1	25349994	25350077	9	9	32	MIR4425	0	.	86	.	1
264372	4	9169955	9170020	9	190	801	AC108519.1	0	.	86	.	-1
264373	17	30761958	30762047	7	706	2861	AC005899.2	0	.	86	.	-1
264374	23	80496319	80496400	9	834	3391	AL357115.1	0	.	86	.	1
264377	1	234442213	234442285	9	60	262	MIR4671	0	.	86	.	1
264378	11	17076459	17076554	9	501	2098	AC116533.2	0	.	86	.	1
264380	1	85750293	85750356	9	23	104;105	AL590113.1	0	.	86	.	1
264382	2	71266437	71266490	9	82	361;362	AC007881.2	0	.	86	.	1
264383	17	80735830	80735915	9	722	2922	AC068014.1	0	.	86	.	-1
264386	15	75081013	75081098	9	665	2693	MIR4513	0	.	86	.	-1
264387	13	55748589	55748683	9	592	2444	MIR5007	0	.	86	.	1
264388	18	69255773	69256120	7	741	3005	AC090312.1	0	.	86	.	1
264390	6	141004951	141005020	9	320	1366	MIR4465	0	.	86	.	1
264392	23	119058424	119058513	9	843	3435	AC002477.1	0	.	86	.	-1
264395	20	30194989	30195043	9	771	3108	MIR3193	0	.	86	.	1
264397	16	2185978	2186130	9	674	2727	MIR3180-5	0	.	86	.	-1
264398	10	42730351	42730423	9	470	1975	AL031601.1	0	.	86	.	-1
264399	17	56413337	56413383	9	713	2889	MIR4736	0	.	86	.	-1
264402	11	74110282	74110378	9	517	2168	MIR548AL	0	.	86	.	1
264404	10	48987624	48998766	10	471	1982	BX547991.1	0	.	86	.	-1
264405	12	69978502	69978603	9	555	2325	MIR3913-2	0	.	86	.	-1
264406	15	86368866	86368961	9	670	2705;2706	MIR548AP	0	.	86	.	1
264408	8	62627347	62627418	9	390	1669	MIR4470	0	.	86	.	1
264409	18	64710604	64710681	9	739	3001	AC113195.1	0	.	86	.	1
264410	6	63436740	63436829	9	302	1286	AL121931.1	0	.	86	.	-1
264413	19	50185328	50185411	9	758	3066	MIR5088	0	.	86	.	1
264419	1	117102646	117102733	9	31	142;143	MIR548AC	0	.	86	.	-1
264420	14	46285346	46285432	9	621	2541	AL158111.1	0	.	86	.	-1
264422	17	20479980	20482061	10	703	2848	AC015818.4	0	.	86	.	-1
264424	17	10346607	10372876	5	701	2836	MYH4	1	.	86	.	-1
264425	7	100802754	100802836	9	355	1526	MIR4653	0	.	86	.	1
264426	7	57023492	57023571	9	344	1477	MIR4283-1	0	.	86	.	-1
264428	1	3800628	3800697	9	2	7	AL691523.1	0	.	86	.	1
264429	17	925716	925799	9	699	2822;2823	MIR3183	0	.	86	.	-1
264431	17	22192652	22194158	7	703	2850	AC131274.2	0	.	86	.	-1
264435	17	28299532	28300045	2	706	2857	AC104982.3	0	.	86	.	1
264437	12	60420552	60420638	9	552	2313	AC091517.1	0	.	86	.	-1
264439	14	104447135	104447220	9	641	2618	AL136001.1	0	.	86	.	-1
264441	19	20137836	20137926	9	748	3037	AC006539.1	0	.	86	.	-1
264443	1	24865292	24882515	10	9	31	AL445686.2	0	.	86	.	-1
264444	18	66533754	66534265	7	739	3003	AC096708.2	0	.	86	.	1
264445	8	8490974	8491058	9	374	1605;1606	AC087269.2	0	.	86	.	1
264446	12	34180203	34180297	9	544	2282	AC046130.1	0	.	86	.	-1
264447	6	72936410	72936533	9	303	1296	AL445256.1	0	.	86	.	-1
264448	8	94927962	94928910	10	399	1708	AC084346.2	0	.	86	.	-1
264451	17	46537732	46543402	10	711	2876	AC036222.1	0	.	86	.	1
264453	19	58249833	58249918	9	761	3074	AC003006.1	0	.	86	.	1
264454	1	54294465	54294534	9	17	70	AL049745.1	0	.	86	.	1
264455	16	28855240	28855328	9	682	2764	MIR4721	0	.	86	.	-1
264462	21	9825832	9826011	9	784	3151	MIR3648	0	.	86	.	1
264463	8	12763347	12763430	9	375	1613	AC090133.1	0	.	86	.	1
264464	18	47025760	47028230	10	734	2977;2978	AC091170.1	0	.	86	.	1
264465	16	24450309	24450408	9	681	2759	AC008938.1	0	.	86	.	1
264468	17	6558759	6558828	9	701	2829;2830	MIR4520A	0	.	86	.	-1
264470	1	65045530	65045606	9	20	78	MIR4794	0	.	86	.	1
264471	7	102111916	102111978	9	355	1526	MIR4467	0	.	86	.	1
264473	14	106324334	106324411	9	641	2622	hsa-mir-4538	0	.	86	.	-1
264474	7	4828196	4828270	9	330	1414	MIR4656	0	.	86	.	-1
264477	3	120768487	120768562	9	164	699	MIR5682	0	.	86	.	1
264478	11	23493190	23493259	9	502	2106	AC100767.1	0	.	86	.	-1
264479	16	34442877	34442942	9	682	2773	AC023824.1	0	.	86	.	1
264480	15	99327655	99327731	9	673	2717	MIR4714	0	.	86	.	1
264482	13	102698284	102698354	9	606	2493	MIR4705	0	.	86	.	-1
264483	1	228129291	228129384	9	59	253	MIR5008	0	.	86	.	-1
264486	17	26583464	26592577	10	706	2854	AC061975.4	0	.	86	.	1
264488	17	38959996	38965548	10	709	2869	AC090283.1	0	.	86	.	1
264489	5	91741653	91741744	9	258	1100	AC120120.1	0	.	86	.	-1
264490	20	61172797	61174714	10	781	3147	BX640514.1	0	.	86	.	1
264493	11	1880694	1880766	9	497	2078	MIR4298	0	.	86	.	-1
264494	7	72162874	72162949	9	348	1495	MIR4650-2	0	.	86	.	1
264496	4	25355592	25355693	9	194	815	AC108218.1	0	.	86	.	1
264497	17	30351488	30351602	7	706	2860	AC090616.4	0	.	86	.	-1
264500	1	249120576	249120642	9	63	277	MIR3124	0	.	86	.	1
264502	16	82381112	82381184	9	695	2810	AC024590.1	0	.	86	.	-1
264503	18	10622120	10622264	7	726	2935;2936	AP001180.3	0	.	86	.	-1
264505	22	38384801	38384860	9	807	3226	MIR4534	0	.	86	.	1
264510	23	1410648	1410721	9	812	3311	BX649553.3	0	.	86	.	1
264511	17	73402150	73402243	9	720	2909	MIR3678	0	.	86	.	1
264512	8	12576636	12576704	9	374	1613	MIR5692A2	0	.	86	.	1
264514	18	316737	319165	10	723	2924	AP000915.1	0	.	86	.	1
264517	23	84499101	84499177	9	834	3395	AC003001.1	0	.	86	.	1
264518	2	239991154	239991247	9	125	548	AC017028.4	0	.	86	.	-1
264520	7	30565347	30573229	10	337	1446	AC005154.5	0	.	86	.	1
264522	1	149909705	149982625	5	38	160	OTUD7B	0	.	86	5357786;5357905;5357956;5689896	-1
264525	2	66585381	66585460	9	81	355	MIR4778	0	.	86	.	-1
264526	13	50526670	50526750	9	590	2441	AL136123.1	0	.	86	.	-1
264529	17	61259527	61260178	2	716	2895	AC006270.2	0	.	86	.	1
264534	3	10371913	10371969	9	129	565;566	MIR378B	0	.	86	.	1
264535	4	164444444	164444538	9	227	970;971	AC093788.1	0	.	86	.	1
264536	5	118490332	118490411	9	266	1129	MIR5706	0	.	86	.	1
264538	17	29036317	29117926	1	706	2858	SUZ12P1	0	.	86	.	1
264539	13	115009980	115010036	9	609	2509	MIR548AR	0	.	86	.	1
264541	6	5224961	5225030	9	282	1213	AL162381.1	0	.	86	.	-1
264542	11	106672075	106672218	9	525	2203	AP001282.1	0	.	86	.	-1
264544	10	112235255	112235352	9	490	2048	AL355512.2	0	.	86	.	-1
264545	9	21802635	22032985	5	419	1796;1797	AL359922.1	0	.	86	.	1
264551	1	62094703	62094793	9	20	75	AC099791.1	0	.	86	.	1
264552	17	47126902	47126986	9	711	2877	AC105030.1	0	.	86	.	1
264553	1	150524405	150524490	9	39	161	MIR4257	0	.	86	.	1
264559	11	59362550	59362631	9	511	2147	MIR3162	0	.	86	.	-1
264560	2	195422898	195422998	9	114	494	AC073973.1	0	.	86	.	-1
264562	17	21832277	21832619	7	703	2850	AC138761.2	0	.	86	.	-1
264563	5	128433381	128433459	9	268	1139	MIR4633	0	.	86	.	1
264564	18	52051804	52051933	7	735	2985	AC090897.2	0	.	86	.	1
264566	23	20035206	20035305	9	817	3329	MIR23C	1	.	86	.	-1
264567	23	117512907	117513007	9	843	3433	AL391803.1	0	.	86	.	1
264570	18	14629831	14632805	7	727	2942	AP005058.1	0	.	86	.	-1
264571	18	53146452	53146529	9	735	2987	MIR4529	0	.	86	.	1
264572	10	126721352	126721439	9	494	2066	MIR4296	0	.	86	.	-1
264574	10	23682334	23682396	9	463	1958	MIR1254-2	0	.	86	.	1
264575	18	5236723	5238597	10	724	2930	LINC00526	0	.	86	.	-1
264576	8	72744839	72744923	9	393	1679	AC104012.1	0	.	86	.	-1
264580	21	44371038	44371124	9	795	3192	MIR5692B	0	.	86	.	-1
264583	11	47422521	47422593	9	507	2131;2132	MIR4487	0	.	86	.	1
264585	4	53578849	53578914	9	201	849	MIR4449	0	.	86	.	1
264587	18	27098224	27128206	10	731	2955	AC117569.1	0	.	86	.	1
264594	6	30858660	30858749	9	290	1243	MIR4640	0	.	86	.	1
264595	18	73939945	73945342	10	742	3008	AC103808.2	0	.	86	.	-1
264599	20	10036968	10037063	9	764	3087	AL109754.1	0	.	86	.	1
264603	11	18409334	18409407	9	501	2100	MIR3159	0	.	86	.	1
264604	23	68724548	68724666	9	831	3380	AL158069.1	0	.	86	.	1
264605	7	6122736	6122805	9	330	1415	AC004895.1	0	.	86	.	1
264607	14	95604256	95604323	9	637	2607	MIR3173	0	.	86	.	-1
264609	6	74186781	74186865	9	303	1296;1297	AL603910.1	0	.	86	.	1
264610	10	100191049	100191117	9	485	2036	MIR4685	0	.	86	.	-1
264612	22	16575148	16575230	9	800	3199	AP000539.1	0	.	86	.	-1
264614	3	184970998	184971060	9	184	772	hsa-mir-5588	0	.	86	.	-1
264616	20	32636925	32636996	9	772	3111	MIR4755	0	.	86	.	1
264617	17	21560548	21562000	0	703	2849	AC233702.5	0	.	86	.	-1
264620	14	65481433	65481532	9	628	2566	AL139022.1	0	.	86	.	1
264621	4	39413530	39413594	9	196	833;834	MIR5591	0	.	86	.	1
264622	17	33164890	33186065	10	707	2864	AC022903.1	0	.	86	.	-1
264623	3	114462292	114462372	9	162	690	MIR4796	0	.	86	.	-1
264624	17	72744752	72744838	9	720	2907	MIR3615	0	.	86	.	1
264629	22	23077063	23077157	9	802	3206	D87007.1	0	.	86	.	1
264633	3	49311553	49311619	9	141	614	MIR4271	0	.	86	.	1
264634	18	65608186	65623663	10	739	3002	AC100844.1	0	.	86	.	1
264637	11	51264009	51264094	9	508	2137	AC110283.1	0	.	86	.	-1
264638	9	18573304	18573377	9	418	1793	MIR3152	0	.	86	.	1
264641	9	127659112	127659211	9	449	1910	AL354928.1	0	.	86	.	1
264642	7	101881601	101881686	9	355	1526	AC005088.1	0	.	86	.	-1
264643	17	32007596	32007902	10	707	2862	AC024614.1	0	.	86	.	1
264644	18	9678245	9679490	7	726	2935	KRT18P8	0	.	86	.	-1
264645	16	76413923	76414056	9	693	2805	AC010528.1	0	.	86	.	1
264650	1	45499641	45499692	9	15	58	AL359473.1	0	.	86	.	-1
264652	7	44150448	44150511	9	340	1462	MIR4649	0	.	86	.	1
264653	8	131020580	131020699	9	408	1751	MIR5194	0	.	86	.	-1
264655	17	38524204	38524690	7	709	2869	AC080112.1	0	.	86	.	1
264657	14	28102411	28102484	9	616	2523	hsa-mir-3171	0	.	86	.	-1
264658	4	7312177	7312251	9	190	799	MIR4798	0	.	86	.	1
264661	22	31127544	31127628	9	805	3216	MIR3200	0	.	86	.	1
264662	17	20692530	20692908	7	703	2848	AC126365.2	0	.	86	.	-1
264663	17	37991290	37992333	7	707	2869	KRT8P34	0	.	86	.	-1
264667	11	34505983	34506085	9	505	2116;2117	AL137224.1	0	.	86	.	-1
264668	8	144329280	144358573	5	411	1766;1767	AC138696.1	0	.	86	.	1
264669	20	19106429	19106551	9	766	3097	AL136090.1	0	.	86	.	1
264671	11	951295	951364	9	497	2077	AP006477.1	0	.	86	.	-1
264674	11	133826696	133826764	9	532	2240	AP000911.1	0	.	86	.	-1
264675	7	101936369	101936453	9	355	1526	MIR4285	0	.	86	.	1
264677	10	99242426	99242530	9	484	2035	AL355490.2	0	.	86	.	1
264678	4	153410479	153410568	9	225	958	MIR3140	0	.	86	.	-1
264679	7	7106242	7106323	9	330	1416	AC092104.2	0	.	86	.	-1
264680	8	130509594	130509674	9	408	1750	hsa-mir-3669	0	.	86	.	-1
264681	9	69587378	69587444	9	431	1834;1835	AL445665.2	0	.	86	.	-1
264684	2	152224848	152224925	9	105	444	MIR4773-1	0	.	86	.	1
264685	18	63735986	63736883	7	739	3000	PRPF19P1	0	.	86	.	-1
264686	1	77183825	77183926	9	22	93	AC104458.1	0	.	86	.	1
264687	6	15149930	15150030	9	286	1225	AL050335.1	0	.	86	.	-1
264689	17	26009502	26009763	7	706	2854	AC015688.2	0	.	86	.	1
264691	21	39334968	39335068	9	793	3183	AP001427.1	0	.	86	.	1
264693	18	75334508	75336471	10	742	3010	AC123786.1	0	.	86	.	1
264694	16	9407692	9407761	9	675	2736	AC092122.1	0	.	86	.	-1
264695	18	22069339	22071044	10	730	2951	AC007922.1	0	.	86	.	1
264696	4	70345049	70345152	9	203	866	AC108078.1	0	.	86	.	1
264697	18	66195207	66195360	7	739	3002	AC067819.1	0	.	86	.	1
264698	1	37627164	37627235	9	13	46	MIR4255	0	.	86	.	1
264699	18	65925576	65932064	10	739	3002	LINC01912	0	.	86	.	-1
264702	23	148393763	148393845	9	851	3466	AC231656.1	0	.	86	.	1
264703	19	54785964	54786035	9	760	3071	MIR4752	0	.	86	.	1
264705	18	66879514	66881587	10	740	3003	AC090337.1	0	.	86	.	1
264707	18	6256746	6260933	10	724	2930	L3MBTL4-AS1	0	.	86	.	1
264711	3	172389349	172389429	9	180	758	AC007919.1	0	.	86	.	-1
264712	14	50766573	50766664	9	622	2547	MIR4504	0	.	86	.	-1
264713	4	170706345	170706431	9	229	978	AC106878.1	0	.	86	.	-1
264714	18	10724617	10728537	2	726	2936	AP005117.1	0	.	86	.	1
264715	17	28339051	28339136	9	706	2857	AC104996.1	0	.	86	.	1
264716	3	65926922	65927022	9	146	636	AC106827.2	0	.	86	.	1
264717	10	47083534	47088320	5	471	1980	NPY4R2	0	.	86	.	1
264718	22	21011322	21011403	9	801	3203	AC007050.1	0	.	86	.	1
264720	1	67094123	67094200	9	20	81	MIR3117	0	.	86	.	1
264721	8	145210801	145210892	9	411	1767;1768	AC104592.1	0	.	86	.	-1
264722	16	16400227	16400291	9	678	2747	MIR3670-2	0	.	86	.	1
264724	3	39458971	39459056	9	138	600;601	AC099332.1	0	.	86	.	1
264725	2	189997762	189997837	9	113	487	MIR3129	0	.	86	.	-1
264726	13	113372159	113372228	9	609	2506	AL162711.1	0	.	86	.	-1
264727	17	11191522	11194128	10	702	2837	AC005725.1	0	.	86	.	1
264729	17	16707941	16709021	10	703	2842	AC022596.1	0	.	86	.	1
264730	2	239991448	239991541	9	125	548	AC017028.5	0	.	86	.	-1
264732	5	180649566	180649633	9	279	1205	MIR4638	0	.	86	.	-1
264733	16	12814178	12814228	9	677	2741	MIR4718	0	.	86	.	1
264734	17	25316215	25326967	10	705	2853	AC069061.2	0	.	86	.	-1
264735	17	79923508	79924465	10	722	2920	AC145207.7	0	.	86	.	-1
264736	18	75147209	75149198	7	742	3010	BDP1P	0	.	86	.	-1
264737	15	66011584	66011670	9	661	2678	MIR4511	0	.	86	.	-1
264740	2	53878538	53878610	9	78	338	AC008064.1	0	.	86	.	-1
264741	14	74225450	74225522	9	631	2576	MIR4505	0	.	86	.	1
264742	1	17007750	17007823	9	7	21	AL021920.1	0	.	86	.	1
264743	17	29302405	29302972	7	706	2859	DPRXP4	0	.	86	.	1
264744	9	137741144	137741215	9	454	1924	MIR3689C	0	.	86	.	-1
264746	23	24366926	24367023	9	818	3332	AC004552.1	0	.	86	.	1
264747	10	59064239	59064319	9	473	1990;1991	MIR3924	0	.	86	.	-1
264748	5	56777647	56777730	9	249	1063	AC025470.1	0	.	86	.	-1
264749	12	105721684	105721770	9	564	2369	AC011313.1	0	.	86	.	-1
264753	1	108561275	108561393	9	29	133	AL390036.1	0	.	86	.	-1
264755	2	219923410	219923472	9	119	524	MIR3131	0	.	86	.	-1
264757	22	18246946	18247025	9	801	3201	MIR3198-1	0	.	86	.	-1
264759	23	114938132	114938187	9	842	3431	AC005000.2	0	.	86	.	1
264760	5	153975572	153975632	9	274	1171;1172	MIR3141	0	.	86	.	-1
264763	10	114393929	114394013	9	490	2051	MIR4295	0	.	86	.	1
264764	2	103048749	103048826	9	90	395	MIR4772	0	.	86	.	1
264765	17	16557218	16558101	10	703	2842	AC098850.3	0	.	86	.	1
264766	7	9634247	9634353	9	331	1419	AC079756.1	0	.	86	.	-1
264768	1	182928620	182928710	9	49	201	AL450304.1	0	.	86	.	-1
264771	15	99797744	99797875	9	673	2717;2718	AC022819.1	0	.	86	.	1
264773	1	31212003	31212079	9	11	39;40	MIR4420	0	.	86	.	-1
264774	3	44556708	44556793	9	141	607	AC099669.1	0	.	86	.	-1
264775	18	5002758	5003253	7	724	2929	PPIAP14	0	.	86	.	-1
264779	15	68522010	68522127	9	664	2682;2683	AC107871.1	0	.	86	.	1
264780	10	35930100	35930180	9	467	1970	MIR4683	0	.	86	.	-1
264781	14	106325653	106325722	9	641	2622	hsa-mir-4537	0	.	86	.	-1
264783	23	153722476	153722545	9	851	3471;3472	BX664739.1	0	.	86	.	1
264788	8	29814788	29814864	9	379	1633	MIR3148	0	.	86	.	-1
264790	18	24923216	24926074	10	730	2953	AC021382.2	0	.	86	.	1
264792	5	14826038	14826121	9	238	1020	MIR4637	0	.	86	.	-1
264793	2	87421909	87421982	9	86	380	MIR4771-2	0	.	86	.	1
264794	8	113487830	113487915	9	404	1732	AC024996.1	0	.	86	.	1
264796	15	90427163	90427262	9	671	2708	MIR5009	0	.	86	.	-1
264797	14	30174505	30174608	9	616	2525	AL356756.1	0	.	86	.	-1
264798	2	201251898	201251987	9	115	501	AC105381.1	0	.	86	.	1
264799	19	55140843	55140914	9	760	3071	AC009892.1	0	.	86	.	-1
264800	10	50193557	50193632	9	472	1984	MIR4294	0	.	86	.	-1
264801	9	21929456	21931072	2	419	1797	ERVFRD-3	0	.	86	.	1
264802	1	201688636	201688755	9	53	223	MIR5191	0	.	86	.	1
264803	10	132760851	132760931	9	496	2071	MIR378C	0	.	86	.	-1
264804	18	52668527	52668629	9	735	2986	AC098848.1	0	.	86	.	-1
264809	1	182726054	182726153	9	49	200	AL513344.1	0	.	86	.	1
264810	2	240007523	240007622	9	125	548	MIR4441	0	.	86	.	-1
264811	17	21825740	21826073	7	703	2850	AC138761.3	0	.	86	.	-1
264813	17	61562184	61599209	5	716	2895	AC113554.2	0	.	86	.	1
264814	6	155174494	155174570	9	324	1384	MIR1273C	0	.	86	.	1
264815	8	117299588	117299698	9	404	1734	AF130343.1	0	.	86	.	1
264817	18	20513312	20513401	9	730	2949	MIR4741	0	.	86	.	1
264818	3	16974688	16974752	9	132	574	MIR3714	0	.	86	.	1
264819	23	1410987	1411060	9	812	3311	BX649553.4	0	.	86	.	1
264823	9	131007226	131007309	9	450	1915	MIR3154	0	.	86	.	-1
264824	22	23228447	23228559	9	802	3206	hsa-mir-5571	0	.	86	.	1
264825	18	19793741	19807992	10	730	2948	AC091588.2	0	.	86	.	1
264831	1	209796789	209796855	9	54	235	MIR4260	0	.	86	.	-1
264834	1	53394346	53394444	9	17	68	MIR1273F	0	.	86	.	1
264837	17	25384425	25385247	7	705	2853	AC069061.3	0	.	86	.	1
264838	11	83940603	83940692	9	519	2178	AP003305.1	0	.	86	.	1
264839	5	99386069	99386142	9	260	1108	AC113407.1	0	.	86	.	1
264841	3	77975856	77975937	9	148	650	AC134729.1	0	.	86	.	-1
264844	16	8359541	8359659	9	675	2734	AC018767.1	0	.	86	.	-1
264845	18	67136753	67138972	2	740	3003	AC119868.1	0	.	86	.	1
264849	2	55699880	55699977	9	79	340	AC019198.1	0	.	86	.	1
264850	15	42158693	42158749	9	653	2652	MIR4310	0	.	86	.	-1
264855	23	70845603	70845705	9	831	3382	AL590763.1	0	.	86	.	-1
264857	2	101925912	101925996	9	89	394	MIR5696	0	.	86	.	1
264858	6	153740156	153740225	9	324	1383	AL358134.2	0	.	86	.	-1
264861	23	4501463	4501541	9	813	3314	AC108683.1	0	.	86	.	-1
264864	13	50570551	50570637	9	590	2441	MIR3613	0	.	86	.	-1
264869	18	65769353	65781614	10	739	3002	AC068112.1	0	.	86	.	1
264871	3	65218575	65218658	9	146	634	AC104331.1	0	.	86	.	-1
264874	17	20613738	20613846	7	703	2848	AC087499.7	0	.	86	.	-1
264875	8	117886967	117887039	9	405	1734	MIR3610	0	.	86	.	-1
264876	18	10323129	10372377	10	726	2935	AP005209.1	0	.	86	.	-1
264877	9	137740819	137740966	9	454	1924	AL603650.2	0	.	86	.	-1
264878	6	36478294	36478375	9	292	1252	Z85986.1	0	.	86	.	-1
264880	18	15159723	15164466	10	727	2943	AP005901.2	0	.	86	.	-1
264881	1	10287776	10287861	9	5	12	MIR1273D	0	.	86	.	1
264882	14	101507104	101507206	9	639	2614	MIR376A1	0	.	86	.	1
264884	6	75429462	75429559	9	303	1297	AL590684.1	0	.	86	.	-1
264888	20	33802392	33802492	9	772	3114	AL121753.1	0	.	86	.	1
264890	5	139575287	139575376	9	271	1151;1152	AC011379.1	0	.	86	.	-1
264891	9	131239184	131239275	9	450	1915	AL359091.1	0	.	86	.	1
264892	17	16715761	16715965	7	703	2842	NOS2P4	0	.	86	.	1
264894	23	134340492	134340577	9	847	3451	AL590282.1	0	.	86	.	1
264896	1	42224812	42224898	9	14	52	AL451006.1	0	.	86	.	1
264897	3	99683158	99683242	9	155	673	MIR3921	0	.	86	.	-1
264898	9	66861461	66861543	9	430	1830	AL353626.2	0	.	86	.	-1
264899	19	4876724	4876810	9	743	3020	AC027319.2	0	.	86	.	1
264900	2	208619531	208619605	9	117	509	MIR4775	0	.	86	.	1
264901	20	45795609	45795700	9	776	3128	MIR3616	0	.	86	.	1
264902	15	22156766	22156847	9	647	2628	MIR5701-2	0	.	86	.	1
264903	5	165586438	165586525	9	276	1184	AC122720.1	0	.	86	.	-1
264904	14	104042305	104042396	9	641	2618	AL139300.1	0	.	86	.	-1
264906	12	47757969	47758052	9	547	2296	MIR4494	0	.	86	.	-1
264907	17	60918462	60919006	7	715	2895	PRELID3BP3	0	.	86	.	1
264908	13	77460456	77460535	9	599	2464	AC000403.1	0	.	86	.	-1
264911	18	23928311	23928968	7	730	2952	AC022069.1	0	.	86	.	1
264913	9	92112853	92112936	9	439	1862	AL590233.1	0	.	86	.	1
264918	7	148427921	148428020	9	369	1582	AC005229.1	0	.	86	.	-1
264919	11	133768399	133768476	9	532	2239;2240	MIR4697	0	.	86	.	-1
264921	5	12599735	12599812	9	238	1018	AC106771.1	0	.	86	.	1
264922	9	36864251	36864305	9	423	1811	MIR4540	0	.	86	.	-1
264925	22	26279041	26279128	9	804	3210	Z98949.1	0	.	86	.	-1
264926	1	24255560	24255637	9	9	31	MIR378F	0	.	86	.	1
264927	4	122323742	122323826	9	217	924	AC093816.1	0	.	86	.	-1
264928	5	19735619	19735670	9	240	1025	AC118463.1	0	.	86	.	-1
264930	17	22105715	22106030	7	703	2850	AC131055.1	0	.	86	.	1
264931	4	10080235	10080316	9	190	802	MIR3138	0	.	86	.	-1
264934	2	109757946	109758044	9	92	401	MIR4265	0	.	86	.	-1
264935	16	26747550	26747638	9	681	2761	AC009035.1	0	.	86	.	1
264941	9	20502263	20502340	9	419	1795	MIR4474	0	.	86	.	-1
264943	17	28951431	28952512	7	706	2858	SH3GL1P2	0	.	86	.	1
264944	1	228284964	228285042	9	59	254	MIR3620	0	.	86	.	1
264947	16	50776216	50776288	9	686	2780	hsa-mir-3181	0	.	86	.	1
264950	15	75518212	75518312	9	666	2693	AC113208.1	0	.	86	.	1
264952	23	118558028	118558079	9	843	3434;3435	AC004000.1	0	.	86	.	1
264953	4	139938647	139938733	9	221	943	AC093602.1	0	.	86	.	-1
264954	17	62073431	62077259	10	716	2896	PRR29-AS1	0	.	86	.	-1
264956	17	21793031	21814739	10	703	2850	AC138761.4	0	.	86	.	1
264957	20	3487654	3487759	9	762	3080	AL109805.1	0	.	86	.	1
264958	17	28856706	28869434	0	706	2858	ALOX12P1	0	.	86	.	1
264961	17	78393218	78393293	9	722	2918	MIR4730	0	.	86	.	1
264964	18	9315192	9334439	10	726	2934	AP001033.1	0	.	86	.	-1
264965	8	37807254	37807349	9	380	1643	AC144573.1	0	.	86	.	-1
264966	15	90393869	90393953	9	671	2708	MIR5094	0	.	86	.	-1
264968	17	38083995	38095854	10	707	2869	AC090844.2	0	.	86	.	1
264969	8	80009598	80009688	9	395	1687	AC009941.1	0	.	86	.	1
264970	17	22203742	22205012	7	704	2850	AC131274.3	0	.	86	.	1
264971	18	46996173	46996593	7	734	2977	PRR13P4	0	.	86	.	1
264972	1	243061172	243061255	9	62	272	AL445675.1	0	.	86	.	-1
264974	3	175087329	175087410	9	180	761	MIR4789	0	.	86	.	1
264975	2	52929660	52929753	9	78	338	MIR4431	0	.	86	.	-1
264976	2	181481845	181481933	9	111	476	AC009478.2	0	.	86	.	-1
264979	2	110844010	110844100	9	93	403	MIR4436B1	0	.	86	.	-1
264981	17	20446287	20447436	0	703	2848	AC015818.5	0	.	86	.	-1
264984	11	9111859	9111926	9	498	2087	MIR5691	0	.	86	.	-1
264986	3	124870309	124870396	9	166	703	MIR5092	0	.	86	.	-1
264987	8	145456008	145456099	9	411	1768	AC110280.1	0	.	86	.	-1
264989	13	112563079	112563148	9	609	2505	AL136302.1	0	.	86	.	-1
264990	17	32503557	32505185	10	707	2863	AC005549.1	0	.	86	.	1
264991	8	101720106	101720191	9	401	1718	AP001205.1	0	.	86	.	-1
264999	17	45050383	45050466	9	711	2875	MIR5089	0	.	86	.	1
265000	17	60885861	60913732	10	715	2895	AC068512.1	0	.	86	.	1
265001	4	24431455	24431523	9	194	814	AC092846.2	0	.	86	.	1
265002	15	20563361	20563434	9	646	2627	AC026495.1	0	.	86	.	1
265003	2	88382038	88382118	9	86	381	MIR4780	0	.	86	.	-1
265005	16	26036558	26036631	9	681	2761	MIR548W	0	.	86	.	1
265007	21	31747612	31747696	9	791	3174	MIR4327	0	.	86	.	-1
265009	12	52504418	52504488	9	549	2303	AC078864.1	0	.	86	.	-1
265012	12	27138867	27138918	9	541	2276	AC024896.1	0	.	86	.	-1
265014	11	46473355	46473439	9	507	2129;2130	MIR3160-2	0	.	86	.	-1
265015	18	15196998	15197774	2	727	2943	AP005901.3	0	.	86	.	-1
265017	7	63387214	63387279	9	347	1484;1485	AC092634.2	0	.	86	.	1
265018	10	49217898	49239658	1	471	1982	AGAP12P	0	.	86	.	-1
265019	17	21536014	21544603	0	703	2849	ABBA01006766.1	0	.	86	.	1
265020	7	75544515	75544587	9	349	1502	MIR4651	0	.	86	.	1
265023	19	49769740	49769825	9	758	3066	AC011450.1	0	.	86	.	1
265024	7	66604058	66604157	9	347	1489	AC073089.1	0	.	86	.	-1
