#chromosomeIndex	startPos	endPos	tadIndex	cytobandIndices
25	30115488	30118164	7007	863
25	30118184	30122114	7008	863
25	30122134	30138913	7009	863
25	30138933	30141149	7010	863
25	30141169	30142971	7011	863
25	30142991	30146596	7012	863
25	30146616	30149114	7013	863
25	30149134	30150626	7014	863
25	30150646	30152108	7015	863
25	30152128	30154156	7016	863
25	30154176	30157928	7017	863
25	30157948	30159247	7018	863
25	30159267	30164761	7019	863
25	30164781	30166972	7020	863
25	30166992	30170189	7021	863
25	30170209	30173943	7022	863
25	30173963	30177049	7023	863
25	30177069	30181701	7024	863
25	30181721	30184794	7025	863
25	30184814	30191879	7026	863
25	30191899	30205522	7027	863
25	30205542	30208848	7028	863
25	30208868	30217666	7029	863
25	30217686	30222162	7030	863
25	30222182	30229195	7031	863
25	30229215	30230249	7032	863
25	30230269	30233012	7033	863
25	30233032	30235876	7034	863
25	30235896	30237254	7035	863
25	30237274	30240167	7036	863
25	30240187	30241947	7037	863
25	30241967	30245864	7038	863
25	30245884	30264421	7039	863
25	30264441	30272085	7040	863
25	30272105	30278403	7041	863
25	30278423	30281755	7042	863
25	30281775	30286693	7043	863
25	30286713	30303158	7044	863
25	30303178	30313032	7045	863
25	30313052	30314753	7046	863
25	30314773	30320584	7047	863
25	30320604	30325252	7048	863
25	30325272	30336722	7049	863
25	30336742	30339797	7050	863
25	30339817	30343093	7051	863
25	30343113	30347764	7052	863
25	30347784	30350837	7053	863
25	30350857	30374604	7054	863
25	30374624	30384179	7055	863
25	30384199	30420091	7056	863
25	30420111	30535665	7057	863
25	30535685	30542606	7058	863
25	30542626	30549587	7059	863
25	30549607	30551738	7060	863
25	30551758	30555879	7061	863
25	30555899	30557434	7062	863
25	30557454	30559836	7063	863
25	30559856	30560926	7064	863
25	30560946	30567664	7065	863
25	30567684	30575420	7066	863
25	30575440	30578998	7067	863
25	30579018	30582226	7068	863
25	30582246	30586857	7069	863
25	30586877	30590013	7070	863
25	30590033	30593442	7071	863
25	30593462	30597127	7072	863
25	30597147	30599570	7073	863
25	30599590	30603408	7074	863
25	30603428	30605674	7075	863
25	30605694	30608074	7076	863
25	30608094	30610147	7077	863
25	30610167	30613273	7078	863
25	30613293	30616768	7079	863
25	30616788	30620189	7080	863
25	30620209	30623261	7081	863
25	30623281	30626367	7082	863
25	30626387	30632634	7083	863
25	30632654	30635844	7084	863
25	30635864	30638299	7085	863
25	30638319	30639378	7086	863
25	30639398	30670604	7087	863
25	30670624	30676667	7088	863
25	30676687	30679751	7089	863
25	30679771	30680975	7090	863
25	30680995	30683637	7091	863
25	30683657	30686522	7092	863
25	30686542	30689818	7093	863
25	30689838	30692895	7094	863
25	30692915	30711736	7095	863
25	30711756	30813427	7096	863
25	30813447	30817016	7097	863
25	30817036	30854092	7098	863
25	30854112	30879570	7099	863
25	30879590	30881087	7100	863
25	30881107	30883564	7101	863
25	30883584	30887193	7102	863
25	30887213	30888559	7103	863
25	30888579	30890641	7104	863
25	30890661	30893880	7105	863
25	30893900	30896859	7106	863
25	30896879	30908610	7107	863
25	30908630	30914748	7108	863
25	30914768	30921254	7109	863
25	30921274	30922675	7110	863
25	30922695	30924110	7111	863
25	30924130	30933695	7112	863
25	30933715	30934892	7113	863
25	30934912	30936065	7114	863
25	30936085	30937855	7115	863
25	30937875	30943915	7116	863
25	30943935	30947102	7117	863
25	30947122	30949157	7118	863
25	30949177	30956708	7119	863
25	30956728	30958427	7120	863
25	30958447	30961014	7121	863
25	30961034	30962163	7122	863
25	30962183	30964893	7123	863
25	30964913	30966939	7124	863
25	30966959	30968988	7125	863
25	30969008	30970136	7126	863
25	30970156	30971612	7127	863
25	30971632	30972857	7128	863
25	30972877	30974039	7129	863
25	30974059	30975361	7130	863
25	30975381	30976891	7131	863
25	30976911	30978863	7132	863
25	30978883	30982066	7133	863
25	30982086	30984453	7134	863
25	30984473	30985541	7135	863
25	30985561	30988317	7136	863
25	30988337	30991921	7137	863
25	30991941	30993308	7138	863
25	30993328	30995153	7139	863
25	30995173	30997516	7140	863
25	30997536	31000029	7141	863
25	31000049	31002242	7142	863
25	31002262	31004518	7143	863
25	31004538	31006785	7144	863
25	31006805	31007857	7145	863
25	31007877	31009044	7146	863
25	31009064	31011064	7147	863
25	31011084	31013463	7148	863
25	31013483	31015917	7149	863
25	31015937	31026912	7150	863
25	31026932	31028536	7151	863
25	31028556	31032816	7152	863
25	31032836	31212097	7153	863
25	31212117	31232084	7154	863
25	31232104	31245948	7155	863
25	31245968	31316695	7156	863
25	31316715	31334263	7157	863
25	31334283	31359244	7158	863
25	31359264	31360270	7159	863
25	31360290	31364037	7160	863
25	31364057	31366032	7161	863
25	31366052	31367764	7162	863
25	31367784	31373726	7163	863
25	31373746	31375551	7164	863
25	31375571	31382843	7165	863
25	31382863	31388135	7166	863
25	31388155	31392695	7167	863
25	31392715	31394367	7168	863
25	31394387	31395523	7169	863
25	31395543	31396997	7170	863
25	31397017	31399478	7171	863
25	31399498	31401878	7172	863
25	31401898	31403545	7173	863
25	31403565	31406530	7174	863
25	31406550	31408707	7175	863
25	31408727	31415149	7176	863
25	31415169	31416732	7177	863
25	31416752	31421913	7178	863
25	31421933	31428167	7179	863
25	31428187	31429493	7180	863
25	31429513	31433342	7181	863
25	31433362	31434520	7182	863
25	31434540	31435716	7183	863
25	31435736	31458987	7184	863
25	31459007	31475976	7185	863
25	31475996	31477270	7186	863
25	31477290	31479546	7187	863
25	31479566	31481020	7188	863
25	31481040	31496643	7189	863
25	31496663	31499348	7190	863
25	31499368	31501066	7191	863
25	31501086	31502962	7192	863
25	31502982	31508652	7193	863
25	31508672	31509983	7194	863
25	31510003	31511077	7195	863
25	31511097	31525474	7196	863
25	31525494	31540011	7197	863
25	31540031	31543768	7198	863
25	31543788	31546231	7199	863
25	31546251	31551720	7200	863
25	31551740	31553476	7201	863
25	31553496	31554838	7202	863
25	31554858	31556075	7203	863
25	31556095	31558357	7204	863
25	31558377	31559885	7205	863
25	31559905	31561172	7206	863
25	31561192	31563608	7207	863
25	31563628	31564709	7208	863
25	31564729	31568537	7209	863
25	31568557	31574168	7210	863
25	31574188	31578484	7211	863
25	31578504	31579790	7212	863
25	31579810	31581187	7213	863
25	31581207	31582847	7214	863
25	31582867	31586124	7215	863
25	31586144	31587200	7216	863
25	31587220	31609513	7217	863
25	31609533	31616779	7218	863
25	31616799	31617961	7219	863
25	31617981	31620465	7220	863
25	31620485	31621686	7221	863
25	31621706	31622908	7222	863
25	31622928	31624132	7223	863
25	31624152	31636297	7224	863
25	31636317	31638817	7225	863
25	31638837	31642507	7226	863
25	31642527	31649505	7227	863
25	31649525	31651082	7228	863
25	31651102	31652384	7229	863
25	31652404	31658375	7230	863
25	31658395	31663388	7231	863
25	31663408	31665850	7232	863
25	31665870	31668048	7233	863
25	31668068	31669572	7234	863
25	31669592	31670958	7235	863
25	31670978	31676630	7236	863
25	31676650	31677704	7237	863
25	31677724	31679434	7238	863
25	31679454	31681547	7239	863
25	31681567	31682674	7240	863
25	31682694	31686627	7241	863
25	31686647	31687759	7242	863
25	31687779	31693507	7243	863
25	31693527	31698081	7244	863
25	31698101	31699241	7245	863
25	31699261	31704860	7246	863
25	31704880	31705956	7247	863
25	31705976	31707533	7248	863
25	31707553	31708700	7249	863
25	31708720	31709725	7250	863
25	31709745	31710905	7251	863
25	31710925	31712538	7252	863
25	31712558	31713603	7253	863
25	31713623	31715124	7254	863
25	31715144	31718066	7255	863
25	31718086	31720127	7256	863
25	31720147	31721431	7257	863
25	31721451	31722487	7258	863
25	31722507	31748782	7259	863
25	31748802	31754832	7260	863
25	31754852	31764117	7261	863
25	31764137	31765747	7262	863
25	31765767	31767036	7263	863
25	31767056	31770408	7264	863
25	31770428	31771890	7265	863
25	31771910	31774063	7266	863
25	31774083	31776602	7267	863
25	31776622	31777634	7268	863
25	31777654	31779648	7269	863
25	31779668	31780975	7270	863
25	31780995	31782049	7271	863
25	31782069	31783247	7272	863
25	31783267	31790011	7273	863
25	31790031	31792517	7274	863
25	31792537	31795700	7275	863
25	31795720	31798244	7276	863
25	31798264	31799320	7277	863
25	31799340	31801112	7278	863
25	31801132	31803431	7279	863
25	31803451	31810247	7280	863
25	31810267	31811549	7281	863
25	31811569	31813361	7282	863
25	31813381	31815156	7283	863
25	31815176	31819259	7284	863
25	31819279	31826350	7285	863
25	31826370	31827628	7286	863
25	31827648	31829991	7287	863
25	31830011	31832906	7288	863
25	31832926	31835569	7289	863
25	31835589	31838793	7290	863
25	31838813	31839999	7291	863
25	31840019	31841249	7292	863
25	31841269	31843227	7293	863
25	31843247	31844696	7294	863
25	31844716	31845728	7295	863
25	31845748	31849070	7296	863
25	31849090	31850895	7297	863
25	31850915	31853228	7298	863
25	31853248	31854626	7299	863
25	31854646	31857779	7300	863
25	31857799	31859214	7301	863
25	31859234	31860921	7302	863
25	31860941	31865002	7303	863
25	31865022	31868898	7304	863
25	31868918	31871993	7305	863
25	31872013	31878059	7306	863
25	31878079	31880690	7307	863
25	31880710	31881815	7308	863
25	31881835	31891223	7309	863
25	31891243	31901697	7310	863
25	31901717	31903051	7311	863
25	31903071	31904448	7312	863
25	31904468	31908902	7313	863
25	31908922	31924560	7314	863
25	31924580	31925878	7315	863
25	31925898	31928549	7316	863
25	31928569	31930111	7317	863
25	31930131	31931489	7318	863
25	31931509	31933681	7319	863
25	31933701	31935015	7320	863
25	31935035	31937773	7321	863
25	31937793	31939412	7322	863
25	31939432	31940893	7323	863
25	31940913	31952265	7324	863
25	31952285	31956662	7325	863
25	31956682	31958742	7326	863
25	31958762	31959770	7327	863
25	31959790	31967308	7328	863
25	31967328	31968441	7329	863
25	31968461	31972031	7330	863
25	31972051	31973957	7331	863
25	31973977	31975718	7332	863
25	31975738	31977926	7333	863
25	31977946	31979029	7334	863
25	31979049	31980274	7335	863
25	31980294	31981675	7336	863
25	31981695	31992933	7337	863
25	31992953	31997469	7338	863
25	31997489	32000707	7339	863
25	32000727	32003614	7340	863
25	32003634	32004760	7341	863
25	32004780	32007209	7342	863
25	32007229	32009654	7343	863
25	32009674	32012542	7344	863
25	32012562	32013949	7345	863
25	32013969	32021926	7346	863
25	32021946	32023030	7347	863
25	32023050	32025873	7348	863
25	32025893	32026899	7349	863
25	32026919	32029718	7350	863
25	32029738	32030783	7351	863
25	32030803	32032590	7352	863
25	32032610	32033887	7353	863
25	32033907	32038194	7354	863
25	32038214	32039640	7355	863
25	32039660	32042454	7356	863
25	32042474	32043770	7357	863
25	32043790	32046514	7358	863
25	32046534	32065574	7359	863
25	32065594	32073055	7360	863
25	32073075	32086759	7361	863
25	32086779	32090022	7362	863
25	32090042	32091586	7363	863
25	32091606	32099065	7364	863
25	32099085	32100132	7365	863
25	32100152	32101179	7366	863
25	32101199	32102868	7367	863
25	32102888	32104093	7368	863
25	32104113	32107293	7369	863
25	32107313	32108515	7370	863
25	32108535	32109857	7371	863
25	32109877	32111037	7372	863
25	32111057	32153422	7373	863
25	32153442	32160104	7374	863
25	32160124	32161200	7375	863
25	32161220	32176179	7376	863
25	32176199	32177578	7377	863
25	32177598	32179393	7378	863
25	32179413	32180594	7379	863
25	32180614	32181890	7380	863
25	32181910	32183262	7381	863
25	32183282	32186952	7382	863
25	32186972	32301928	7383	863
25	32301948	32394587	7384	863
25	32394607	32395742	7385	863
25	32395762	32397561	7386	863
25	32397581	32400211	7387	863
25	32400231	32401247	7388	863
25	32401267	32402587	7389	863
25	32402607	32403658	7390	863
25	32403678	32404961	7391	863
25	32404981	32406746	7392	863
25	32406766	32414270	7393	863
25	32414290	32417740	7394	863
25	32417760	32419415	7395	863
25	32419435	32420542	7396	863
25	32420562	32421851	7397	863
25	32421871	32423100	7398	863
25	32423120	32426200	7399	863
25	32426220	32432489	7400	863
25	32432509	32433882	7401	863
25	32433902	32435155	7402	863
25	32435175	32437151	7403	863
25	32437171	32438272	7404	863
25	32438292	32440403	7405	863
25	32440423	32443738	7406	863
25	32443758	32446052	7407	863
25	32446072	32450207	7408	863
25	32450227	32451252	7409	863
25	32451272	32454433	7410	863
25	32454453	32456941	7411	863
25	32456961	32458479	7412	863
25	32458499	32459772	7413	863
25	32459792	32469974	7414	863
25	32469994	32476385	7415	863
25	32476405	32479000	7416	863
25	32479020	32482914	7417	863
25	32482934	32494150	7418	863
25	32494170	32495379	7419	863
25	32495399	32497629	7420	863
25	32497649	32501522	7421	863
25	32501542	32509098	7422	863
25	32509118	32525365	7423	863
25	32525385	32535556	7424	863
25	32535576	32541930	7425	863
25	32541950	32545797	7426	863
25	32545817	32549162	7427	863
25	32549182	32553934	7428	863
25	32553954	32556349	7429	863
25	32556369	32559437	7430	863
25	32559457	32561833	7431	863
25	32561853	32564317	7432	863
25	32564337	32565450	7433	863
25	32565470	32569179	7434	863
25	32569199	32570426	7435	863
25	32570446	32572721	7436	863
25	32572741	32577993	7437	863
25	32578013	32579486	7438	863
25	32579506	32582215	7439	863
25	32582235	32584008	7440	863
25	32584028	32586061	7441	863
25	32586081	32587256	7442	863
25	32587276	32593818	7443	863
25	32593838	32594867	7444	863
25	32594887	32596427	7445	863
25	32596447	32598937	7446	863
25	32598957	32610865	7447	863
25	32610885	32615247	7448	863
25	32615267	32616527	7449	863
25	32616547	32619171	7450	863
25	32619191	32624564	7451	863
25	32624584	32625739	7452	863
25	32625759	32627628	7453	863
25	32627648	32642540	7454	863
25	32642560	32643850	7455	863
25	32643870	32644887	7456	863
25	32644907	32646781	7457	863
25	32646801	32648043	7458	863
25	32648063	32649110	7459	863
25	32649130	32652489	7460	863
25	32652509	32663937	7461	863
25	32663957	32678026	7462	863
25	32678046	32745617	7463	863
25	32745637	32746820	7464	863
25	32746840	32748008	7465	863
25	32748028	32749463	7466	863
25	32749483	32754235	7467	863
25	32754255	32756752	7468	863
25	32756772	32758140	7469	863
25	32758160	32759913	7470	863
25	32759933	32798305	7471	863
25	32798325	32799519	7472	863
25	32799539	32810797	7473	863
25	32810817	32813516	7474	863
25	32813536	32818849	7475	863
25	32818869	32834402	7476	863
25	32834422	32846403	7477	863
25	32846423	32850487	7478	863
25	32850507	32853561	7479	863
25	32853581	32854626	7480	863
25	32854646	32880120	7481	863
25	32880140	32881827	7482	863
25	32881847	32885831	7483	863
25	32885851	32889032	7484	863
25	32889052	32890127	7485	863
25	32890147	32891465	7486	863
25	32891485	32892726	7487	863
25	32892746	32893976	7488	863
25	32893996	32895290	7489	863
25	32895310	32897065	7490	863
25	32897085	32898206	7491	863
25	32898226	32899481	7492	863
25	32899501	32900958	7493	863
25	32900978	32906471	7494	863
25	32906491	32909671	7495	863
25	32909691	32910934	7496	863
25	32910954	32911977	7497	863
25	32911997	32913211	7498	863
25	32913231	32920816	7499	863
25	32920836	32928346	7500	863
25	32928366	32932050	7501	863
25	32932070	32933542	7502	863
25	32933562	32941169	7503	863
25	32941189	32942203	7504	863
25	32942223	32943500	7505	863
25	32943520	32945824	7506	863
25	32945844	32948274	7507	863
25	32948294	32949307	7508	863
25	32949327	32950766	7509	863
25	32950786	32951914	7510	863
25	32951934	32953384	7511	863
25	32953404	32955920	7512	863
25	32955940	32957829	7513	863
25	32957849	32969518	7514	863
25	32969538	32974315	7515	863
25	32974335	32987912	7516	863
25	32987932	32993228	7517	863
25	32993248	32994468	7518	863
25	32994488	32996919	7519	863
25	32996939	33010121	7520	863
25	33010141	33013192	7521	863
25	33013212	33015266	7522	863
25	33015286	33016515	7523	863
25	33016535	33025456	7524	863
25	33025476	33027548	7525	863
25	33027568	33029320	7526	863
25	33029340	33037449	7527	863
25	33037469	33038900	7528	863
25	33038920	33042473	7529	863
25	33042493	33044329	7530	863
25	33044349	33046228	7531	863
25	33046248	33049228	7532	863
25	33049248	33052158	7533	863
25	33052178	33056238	7534	863
25	33056258	33064934	7535	863
25	33064954	33066912	7536	863
25	33066932	33068960	7537	863
25	33068980	33070311	7538	863
25	33070331	33072588	7539	863
25	33072608	33073647	7540	863
25	33073667	33074680	7541	863
25	33074700	33076370	7542	863
25	33076390	33077798	7543	863
25	33077818	33083106	7544	863
25	33083126	33088853	7545	863
25	33088873	33097929	7546	863
25	33097949	33099253	7547	863
25	33099273	33100369	7548	863
25	33100389	33101734	7549	863
25	33101754	33102828	7550	863
25	33102848	33104386	7551	863
25	33104406	33109368	7552	863
25	33109388	33110842	7553	863
25	33110862	33113346	7554	863
25	33113366	33128405	7555	863
25	33128425	33132809	7556	863
25	33132829	33134441	7557	863
25	33134461	33137583	7558	863
25	33137603	33142908	7559	863
25	33142928	33144507	7560	863
25	33144527	33149561	7561	863
25	33149581	33151403	7562	863
25	33151423	33153637	7563	863
25	33153657	33161484	7564	863
25	33161504	33165505	7565	863
25	33165525	33166941	7566	863
25	33166961	33169241	7567	863
25	33169261	33172746	7568	863
25	33172766	33183536	7569	863
25	33183556	33189412	7570	863
25	33189432	33191090	7571	863
25	33191110	33192839	7572	863
25	33192859	33195408	7573	863
25	33195428	33198139	7574	863
25	33198159	33201478	7575	863
